text,label
WE ARE JUST TRYING TO PROTEST THE MILITARY GOVERNMENT! WHY IS EVERYONE SO CONCERNED ABOUT THIS DAMN PAGE BUT NOT THE PEOPLE OF MYANMAR!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
"Cocksucker 

BILLCJ YOU ARE A COMPLETE FUCKFACE BECAUSE YOU LIKE MESSING WITH FUCKING EDITS AND FINALLY EVERYONE FUCKING HATES YOU BECAUSE YOU ARE A COMPLETE RACIST TO EVERYONE!!!! I WISH YOU SHUT THE FUCK UP AROUND PEOPLE AND FINALLY YOUR MOM IS A FUCKING DIRTY SLUTTY BITCH!!!!

Weeeelllll!
BillCJ's mom's a bitch, she's a big fat bitch,
She's the biggest bitch in the whole wide world,
She's a stupid bitch, if there ever was a bitch,
She's a bitch to all the boys and girls.

On Monday she's a slut
On Tuesday she's a racist
On Wednesday thru Saturday she's a bitch
Then on Sunday just to be different,
Shes u super king kamehameha bitch

Have you ever met my friend BillCJ's Mom,
She's the fuckiest bitch in the whole wide world,
She's a fuckin old bitch, she has fucking fat tits,
She's a bitch, bitch, bitch, bitch, bitch, bitch, bitch
Bitch, bitch bitch bitch bitch bitch bitch
She's a fuckin bitch, BILLCJ's Mom's a bitch,
And she's such a racist bitch.

Talk to kids around the world,
It might go a little something like this...

[Sung in three different languages by other children]

Have you ever met my friend BILLCJ's Mom,
She's the biggest bitch in the whole wide world,
She's a mean old bitch, she has stupid hair,
She's a bitch, bitch, bitch, bitch, bitch, bitch, bitch
Bitch, bitch bitch bitch bitch bitch bitch.
She's a stupid bitch, BILLCJ's Mom's a bitch,
And she's such a dirty bitch;

I really mean it,
BILLCJ's Mom, she's a big fat, fucking bitch
Big old fat fuckin' bitch, BILLCJ's Mommmmmmmmmmm
Yeahhhhh, Chaaaaa",1
"wow...
are you out of your mind, how was my edit on your talk page vandalism??? I was simply explaining my actions... I see now why you weren't made an admin",1
"Response

Eat my fat over-sized cock motherfucker.",1
"Stow it! 

Kindly butt the fuck out from interfering with my talkpage. Thanks.",1
IM GLAD THAT THE MOTHERFUCKERS WIFE DIED! FILLS ME WITH IMMENSE PLEASURE TO KNOW SUCH A BIGOT HAD TO SUFFER TERRIBLY D D D D D D D D,1
yo buddy why are you saying mean shit to me? i was jus updatin the website whats wrong wit u? what'd i vandalize?,1
"Curse 
Wikipedia has no respect for God. 
Wikipedia is full of lies or dangerously evil half truths.
Wikipedia has no respect for religion.
The following users of Wikipedia, namely: Redtigerxyz, Priyanath, Emperor Genius, Raj2004, Wikidas, Wikiveer and DaGizza have all committed blasphemy and sacrilage. Curse upon you that you will all perish.
I curse the following users of  Wikipedia, namely: Redtigerxyz, Priyanath, Emperor Genius, Raj2004, Wikidas, Wikiveer and DaGizza that you will all perish.
I curse that the Wikipedia will entirely perish.
I beg forgiveness from the Supreme God, Lord Vishnu for choosing the blasphemous Wikipedia website to write about the truth. 
A true devote of the Supreme Lord Vishnu has been hurt and my curse never goes in vain.
I will never again edit or read or go to the evil Wikipedia website, forever . 
Delete my user-id and all edits you evil Wikipedians.
Mr. DaGizza, you are a Male Chauvinist Pig and a misogynist to the core and you call yourself an administrator !!! Ridiculous !!!
Mr. DaGizza, you are a curse to your existance.
A man like you, who cannot respect women is a worthless in his existance. 
You Wikipedians are useless people. You are a burden to the civilized world. You are not even worth hatred.
You Wikipedians must be ignored.
 Curse",1
"For you to even refer to resolution shows your a moron. It's more than adequate for the size of the 
image in the article. Anything higher would clearly allow unauthorized reproduction at a higher quality. Just to make sure I'm not being ambiguous in anyway.....GO FUCK YOURSELF",1
Don't you know silly rabbit that baseball players are more important to Wiki than cancer researchers? Ugh...,1
"Do you sex goats? 

Look, don't voice this around, see, but I heard at the village pump that you rape farm animals?  Is it true?",1
D'Souza is a closeted homosexual. Proof can be found HERE: http://www.gayforpay.com,1
FUCKING SUCK YOU LIBERAL BASTARD WHO THINKS MICHAEL MOORE IS TRUTHFUL YOU ASSHOLE FUCK BITCH TITS CUNT SNATCH,1
"Why you revert my edits, bitch? you bein' a punk ass fuuucccker. 110.32.198.229",1
whatever dude.  you know nothing about MLS as proven by your idiotic contribution to the Whitecaps MLS page fiasco.  you didn't even follow your own rules when you undid my edits and did your own ... i had to fix them so it actually reflected what was on the impact website since you have your panties in a bunch about that being the only valid source of information.  if you want the page to have less information than what is out in the public sphere than that is on you ... i don't really care i was just trying to be helpful since the impact were being so lazy.  eventually they will update their page and you will see i was right about the numbers.173.165.207.241,1
"Yeah, all you have to do is stop being such a bitch.",1
"The battle's over 

You win, you've locked it, i've tried so many times to re-add the animals but can't because of you! I hope your happy. Oh, one more thing, when it comes to prehistoric life, You Guys ARE IDIOTS!!!!!!!",1
"suicides

just looking at this article make me want to commit suicide.",1
"Last warning, Mark! Anymore defiant arguments and I will be subduing you with my merciless wrath!",1
"Cry to your pathetic stupid family, you fucking bastard. I will do my utmost to have your account indefinitely banned you fucking fajita.",1
"yo, , if u r going 2 impersonate me, at least do me some justice, homie. cheque tha history for the REEL Ghetteaux comments. piece.",1
"Yeah, instead of talking about the M1 Abrams, which is what this page is for, let's talk about Hezbollah and Israel. Idiot.",1
"Why am I even talking to this retard, who hasn't ever gotten out of his chair since he was born?",1
"""

 Gotcha! 

An artist who likes using the names of his creations as his pseudonymns.

""""...Every night at the stroke of midnight, the master turns into a screaming, maniacal, demonic, raging, bloodlusting animal!""""

""""And then I get mean!"""" -Vincent Price

You think it's funny? Actually, it's sad...but that's a concept not part of your brain...that's EVEN MORE SAD.

Your drawings look like those of an underdeveloped mind, like from a child. It perfectly fits!! And I also love your friends for having great realism implanted in their small brains: http://www.orionsarm.com/ (ZERO ideas, just describing the real world, that's creative undershit, hahahahaha)

You, my dear friend, are genetic crap and you know it. Beside that, I know 7 billions that would love to kill asses like you. Go home and never come back...we won't miss you! Noooo, there is no real love for you, you took the wrong junction at the last galaxy, void-head.

So now go f*u*c*k your inborn BLINDERS in front of your head, thanks! 178.197.229.26  """,1
"Why? 
All hail the WikiNazi known as Anetode!",1
"Jeff G is a faggot, as well as J Delanoy. They suck on each others cocks and gurgle their AIDS infected semen passionately, while being smug, nigger loving liberal jewbags.",1
"lol 

lol you're a nerd! lol",1
"This site is so full of shit. Somebody posts valid evidence to the effect that the official stories are wrong, and it gets removed... but I'm suppose to dispute it peacefully which obviously doesn't even get anyware. Completely hypocritical, go fuck yourself you piece of shit douchebag. Fuck this server, you don't care about the truth.",1
"Everything Zimmerman Claimed has been Backed up by Facts - The IDIOT Trayon Supporters? Not so much 

Armed with the medical reports, we KNOW who was screaming for help. It was Zimmerman who was JUMPED for NO GOOD REASON by a thuggish known weed dealin, chronic weed smoking, bus driver assaultin, jewel thievin, MULTIPLY suspended PUNK who referred to HIMSELF publicly as a TRUE...er...Negro!

All Trayvon had to do is call the cops if he was soooo scared. 

The cops did NOT tell Zimmerman NOT to follow him. There's a HUGE diff btw a 911 operator and a cop. Telling someone 'we don't need you to do that' is NOT the same as a direct order and finally, Zimmmerman claims he DID stop following at that point.

If EIGHT BLACK TEENS were CAUGHT robbing people in that neighborhood, not to mention the ones that didn't get caught, then you'd have to be an IDIOT to not eyeball someone acting as suspiciously as Trayvon. For all we know, he could have robbed someone in the sub in one of his visits. We know the cops said he had a jewel-thieving tool. 

Oh that's right, the cops are not to be trusted. Except when they tell you 'We don't need you to do that.' Then you MUST obey! lol

The DOCTORED NBC audio...the INCESSANT pure BS claims that an innocent kid armed only with skittles and an iced tea was shot in an UNPROVOKED manner.

Having seen the medical reports, I guess a cute and cuddly little Hollister wearing middle schooler armed only with skittles and iced tea CAN do some damage, huh?

99.185.56.156",1
"""

 Some warm urine for you! 

  You   """,1
"you 
don't stalk me god damnt",1
"big>I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERSI HATE Nl33ERS
I HATE Nl33ERS
I HATE Nl33ERS",1
"Hi Bading 
Putang ina mong bakla ka. Fuck you kang bading ka. Chumupa ka nalang gago ka. Puta puta ka. Walang magawa sa buhay! Diba asawa mo si NrDg. Chiunuchupaan mo siya. Tang ina mo mahilig ka talaga sa oten. Fuck Fuck you!!!! Bullshit na Bading. Manyak mahilig manuod ng mga bold na man to man. Fuck Fuck you. Putang ina mo Baboy na bakla.  210.4.58.35",1
"Get off my page, misandrist scum.",1
i said PISS OFF YOU GEEKY LITTLE SHIT,1
"Blow it out of your ass, you stupid piece of shit!12.176.20.2",1
"Oh come on you fuckturd! I hated Season 4 so goshdamn much it's days like January 19, 2004, when I wish I couldd just bloody stab that idiotic petty little sponge with a butcher knife! 71.64.6.46",1
"LOL PWNT 

PLEASE BLOCK THIS IP INDEF, YOU GOT PWNED rtr tje ruh ke",1
I HATE VEGANS AND I HATE YOU,1
"ediot 

if i find you on street i will kick ur ass",1
"""

 Dingley. 

Just to put you in the picture, Trident13: the tone is nothing unusual for Dingley. He's got a long history. Being sarcastic/patronizing/abusive/contemptuous makes him feel good. He does it a lot. Funny thing is though, when he decides he's a victim of it he runs, crying like a toddler who's just dropped his ice-cream, to the """"notice board"""", demanding people be banned. He's always telling others how to behave, but he doesn't think the rules apply to him. Self-esteem problems. He won't read WP:AGF, of course, because, as you've probably noticed, he already knows everything. Take no notice of the sad fucker.""",1
"You 

Are a pompous, juvenile, self-aggrandizing fucking SPIC, and that's all you are.",1
"""::::::>""""I do, in fact, know how ammo is stored in the Abrams; I also know that there are blow-out panels in that compartment located in the turret,"""" - You stupid? We are tolking about OTHER part of ammo, which does not located the turret and dont contain blow-out panels. In free time take close look at Leopard and merkava. Compare with Abrams.

""",1
"Cum 

i wanna cum inside ou soo bad. You make me sooo horny. I need to feel your toungue caressing my pussy. Ooooooh god tom i need you soo bad. Oooo ahhhh i'm cumming just thinking of your dick. It's so big. I love squeezing out all the juice. call me:
01914176681.
i need u. me tom! ur so horny from ur good friend adam ) (ur gay ahhahahah) tiddly tom is a faggot name",1
"Hello, do you have a real job? Or is your life so F.U that you gain solace from editing wiki all day with your inane drivel? Get a real job that pays!",1
IVE GOT TOURETTS AND BI-POLAR!!!!! IM MAD!!,1
"This user is deaf discriminator, facist, and racist",1
"_   ANYWAY, GOTTA MAKE OUT ANOTHER ACCOUNT IF I FEEL THE NEED TO CHEW YOU OUT AGAIN",1
"Wikipedia is full of shit, don't waste your time with it 

If even one editor has a grudge against you, he'll get the administrators to ban you for absolutely no reason, as has been the case with myself. Don't waste your time here, go to a different encyclopedia. 

I hope this joke website fails and closes down.",1
